# ../energy-data/level1//L1231.in_EJ_R_elec_F_tech_Yh.csv
# Written by LA1231.elec_tech.R
# Mon Mar 12 09:45:19 2018
# " Outputs of electricity sector by GCAM region / fuel / technology / historical year "
# " Unit = EJ "
"GCAM_region_ID","sector","fuel","technology","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010"
11,"electricity generation","gas","gas (steam/CT)",0,0,0,0,0,0,0,0,0,0.00454206626865672,0.00423204272727273,0.00535235261538462,0.00499806281250002,0.00707603428571428,0.00482208967741935,0.0085078947540984,0.0140418360000001,0.0107098749152543,0.0196806848275861,0.0104173799999999,0.00944699559471373,0.0101079056768559,0.0133318727272727,0.0138693268675179,0.0153170180172241,0.0963716645681066,0.108796045116427,0.0978537584055394,0.079846422175787,0.064654502143773,0.0627277906277184,0.0477629177474896,0.0491161472663049,0.070335365714543,0.102757713877584,0.134015562616932,0.260109467780723,0.292851687898961,0.472750391687677,0.676907637407221
12,"electricity generation","gas","gas (steam/CT)",0.493607266468789,0.502270363597639,0.520254342404025,0.530530057286413,0.580275241491684,0.556700391261867,0.499805442607394,0.451619644770545,0.354087293213018,0.159907473238096,0.130155867314748,0.178387518490196,0.220090864046627,0.165172591716001,0.667545888893393,0.68566203359129,0.673543824534029,0.740270680341048,0.767361319189237,0.6695507,0.63886732,0.46920874,0.41412098,0.3941119,0.41897674,0.44827874,0.37874928,0.37418654,0.36380526,0.35953554,0.36970752,0.39227006,0.45757166,0.44438576,0.43961372,0.45326008,0.4556461,0.43312542,0.36414014,0.39126542
13,"electricity generation","gas","gas (steam/CT)",0.221131169999999,0.323004590399999,0.367555857567566,0.456489934520547,0.434378379999997,0.474244752676058,0.503152305428571,0.406677007826085,0.445770495000003,0.396032171641792,0.401864094545453,0.429342485538461,0.513377322187498,0.523119834285716,0.473632931612901,0.483253712855067,0.498634706071662,0.581191192136059,0.583264900072892,0.608488225190037,0.755860532378999,0.776661307420242,0.809923915618609,0.838287335787652,0.730683985676232,0.917560139853031,0.812650302405374,0.830585384507476,0.776950277713774,0.693486261092162,0.750201195830653,1.02788134169947,0.963610874947103,0.876784895973036,0.846304358092255,1.14895010799464,1.30142467723351,1.65753894435708,2.17619163500128,3.07254855514481
14,"electricity generation","gas","gas (steam/CT)",0.576106511842105,0.579302664473684,0.564919977631579,0.585694969736842,0.580732942776315,0.647220907894736,0.677584357894737,0.717536265789474,0.761483364473684,0.774851272855263,0.846740735921053,0.9585741165,1.06240912511842,1.17984376318421,1.30764991653947,1.45223587121053,1.57205164298684,1.66311802184211,1.81649339625,0.57924078,0.616437885462555,0.82393038,0.7480382,0.66394146,0.59759336,0.63832314,0.6498765,0.58737952,0.61902568,0.63380226,0.63618828,0.63288134,0.65799734,0.680292054150198,0.78219596,0.67315066,0.68072732,0.66268566,0.45409728,0.63698362
15,"electricity generation","gas","gas (steam/CT)",0.000874079803063462,0.00123240712203331,0.00213588066655445,0.0020849232319636,0.00202331107136843,0.00281667267183642,0.00255564173131031,0.00466278175025429,0.00493722801424801,0.00486924425241248,0.0103530053677832,0.0145865929540481,0.0164304551422319,0.0136920459518599,0.0141008732166302,0.0277859577680525,0.0146625804490823,0.0513942508971554,0.0867831093765121,0.0345282000000004,0.00903213392070461,0.046560972925764,0.04998685974026,0.00226410257510693,0.0165173191489364,0.0866311253164556,0.0609576016736403,0.0184182406639001,0.0137213629629635,0.0379027035841801,0.0450244009079264,0.0490823073536421,0.0501868218179297,0.0582387150021587,0.0748284246369852,0.0746953835134601,0.0522765132117026,0.098861906386866,0.1817305290866,0.277702885526082
16,"electricity generation","gas","gas (steam/CT)",0,0,0,0,0,0,0,0.00129766,0.000151118373314517,0.000968625671641788,0.00117208,0.000531994153846155,0.00058802625,0.00103164571428572,0.00121394,0.000987763278688523,0.000957029999999997,0.000794773220338982,0.000955477241379314,0.00205114,0.00280462,0.00280462,0.00301392,0.00257027639484978,0.000301838297872333,0.00305617088607594,0.000956711297071135,0.0015327468879668,0.00180142222222221,0.00202747551020407,0.00223001214574898,0.000757940963855427,0.000904967330677301,0.000546594142236852,0.000318999999999998,0.000125234906496625,0.000651655438929479,0.000320582841146623,0.0023321020175707,2.88587706849857e-05
17,"electricity generation","gas","gas (steam/CT)",0.01096732,0.0119301,0.01134406,0.01243242,0.01306032,0.0123487,0.01326962,0.01992536,0.01871142,0.01808352,0.0221858,0.03629262,0.04286464,0.05366452,0.04914364,0.07425964,0.09945936,0.07204106,0.0868409937931033,0.14487746,0.1850212,0.2007187,0.174119909090909,0.137897374248927,0.169412195744681,0.139366087341773,0.103312128033474,0.0422678452282169,0.0493882840788602,0.0504882268739908,0.0618447696025859,0.000237015662651434,0.0678478623354792,0.0760669650468622,0.0742791595683912,0.0719631980950793,0.0800236084528184,0.0724637318984541,0.44325403951907,1.02314341554816
18,"electricity generation","gas","gas (steam/CT)",0,0,0,0,0,0,0,0,0,0,0,0,0.000788363437499999,0.00172547142857143,0.0030750764516129,0.00431873114754097,0.004520613,0.00760381932203391,0.00942209999999997,0.00875580000000003,0.01335334,0.01536262,0.0338063999999999,0.0696796841201718,0.106348374468084,0.111756686075949,0.148574988284519,0.121050090456431,0.12380485925926,0.141922930612245,0.1255160097166,0.116138102409639,0.119076525896415,0.188977361264822,0.101593176470588,0.21122556,0.195175763995039,0.228383970608348,0.35627046,0.322259853454211
19,"electricity generation","gas","gas (steam/CT)",0.00469768500000001,0.00294694559999989,0.0111513778044511,0.0385531446575345,0.0552983600000001,0.037161141971831,0.0293416010762786,0.05121638659479,0.0643762604039838,0.00869425253731316,0.0959408972727289,0.102865234153848,0.101343412501846,0.00312240571428389,0.143887177741937,0.100610737377047,0.0834085559999992,0.137248657627115,0.0920439341379307,0.170291039999997,0.194406829955944,0.218919417030564,0.277971574025976,0.285872407296142,0.297002859574465,0.291808608860765,0.271045920502096,0.284363411203325,0.255709688888885,0.267959485714283,0.278438387854251,0.277813979518077,0.327253303585659,0.362758911067189,0.380782588235297,0.570193534227261,0.784967539312906,0.847740099388889,0.93266520524964,1.0277805240137
20,"electricity generation","gas","gas (steam/CT)",0.05819184,0.0564595944000001,0.0576481670270269,0.0543936945205479,0.08828274,0.07183176,0.069069,0.0887325939130434,0.108751020882353,0.0914437047761194,0.103240420909091,0.101728268307692,0.0828073378125002,0.0375406342857144,0.0516038283870967,0.10661742,0.104336049,0.0994582952542372,0.081101585172414,0.0838249800000003,0.0931829955947139,0.0745045004366808,0.0456915636363635,0.0828491055793993,0.108138604255319,0.0900160924050627,0.0842372610878662,0.101956126141078,0.127661570370369,0.162043740816327,0.127565304453441,0.0967376024096378,0.035797400796814,0.0761160707509859,0.0907015294117664,0.223096067275643,0.271072811084013,0.335071765126626,0.305635563299979,0.518346525252288
21,"electricity generation","gas","gas (steam/CT)",0.0893711,0.10389652,0.13361712,0.1427426,0.17535154,0.1906723,0.23998338,0.28477358,0.41784652,0.53484522,0.55845426,0.63635572,0.72241988,0.79416792,0.87144148,0.93573844,1.04156052,1.13331764,1.27392538,1.36015698,1.3744731,1.50009496,1.724632,1.87340244,1.90362536,1.9981871,2.1499296,2.33616474,2.45040068,2.63659396,2.92124196,3.19333196,3.45290582,3.82533424,4.14627486,4.36490964,4.46219228,4.97535402,5.02273954,5.33681512
22,"electricity generation","gas","gas (steam/CT)",0.02049984,0.0247816848,0.0306117267567568,0.0366899005479451,0.0413175425,0.0399561971830987,0.04619052,0.0472910660869565,0.0247122661764705,0.0553918002985073,0.0629466027272727,0.0461947818461537,0.0596119359374999,0.0567292771428571,0.0579236574193547,0.0527783931147541,0.12687766,0.126027695593221,0.15387736,0.14690178,0.16664466,0.137881367685589,0.141356075324675,0.127268479399141,0.133155608510639,0.136819335443038,0.108092625941422,0.0430868863070539,0.131137896296297,0.15516370612245,0.1631522097166,0.170284007228916,0.265847155378486,0.278890130434783,0.292740411764707,0.273488732164078,0.33349754859474,0.31135468,0.28259686,0.25823434
23,"electricity generation","gas","gas (steam/CT)",1.96572403607249,1.97662957857497,1.9275546373138,1.99844066357994,1.98150980884483,2.20837235675273,2.31197501052631,2.44829429180735,2.59824550121648,2.64385793273312,2.88915084747021,3.27073577963208,3.62502959168148,4.02572648707895,4.46181186789697,4.95515134685303,5.36397287141485,5.67469904116683,6.19802876200472,6.22880986,6.62304734,6.24408876,5.50136678,4.8879922,4.63478106,4.63658104,4.54352626,4.41648116,4.51301032,4.5796933,4.73574738,4.74223568,5.01780006,5.17251462,5.37641468,5.53426874,5.71665276,5.76973124,5.47516242,5.9495618
24,"electricity generation","gas","gas (steam/CT)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"electricity generation","gas","gas (steam/CT)",0.11272898,0.10272444,0.11419408,0.1174173,0.11293828,0.11122202,0.12792416,0.14579838,0.14688674,0.14563094,0.14286818,0.14676116,0.20976046,0.24282986,0.22135568,0.241409759536695,0.221575046538674,0.241544710235222,0.212116771366998,0.233782678577308,0.199833809225647,0.206363536535308,0.22365128671165,0.234685009524953,0.237882974410275,0.17753326259415,0.210982989303499,0.228011922115679,0.193259646266829,0.174846716703137,0.217151103106658,0.236009787065743,0.19904559729752,0.193717852859908,0.181590192853006,0.207125082236101,0.21781362174819,0.207233742564502,0.20744421812959,0.266777103102558
26,"electricity generation","gas","gas (steam/CT)",0.000910845000000002,0.0010731504,0.00141222891891892,0.00157015479452055,0.00169888499999999,0.00284519915492957,0.0035798117142857,0.00384561652173915,0.00444906794117647,0.00434549283582091,0.00549391909090912,0.00568514492307694,0.00455565375,0.00604791714285712,0.00665190000000003,0.00765586622950821,0.00837888600000002,0.00915661525423732,0.00965070931034478,0.01257774,0.01565564,0.01774864,0.0175764571428571,0.02122302,0.02578576,0.02649738,0.0340545087866109,0.0331139883817427,0.0116368502644909,0.00721089591836757,0.00912482186234839,0.0172229923753169,0.000100865338645449,0.051634532806324,0.106312235294118,0.0851855522184306,0.0942988170321961,0.121961465760086,0.183896186736107,0.252113685669941
27,"electricity generation","gas","gas (steam/CT)",0.003621645,0.0036699336,0.00707434,0.00714395835616439,0.00535515000000002,0.00536111492957745,0.00582851057142857,0.00769222434782606,0.0106886567647059,0.0156975,0.00415763181818182,0.00694033753846156,0.00885908250000002,0.00703781714285714,0.0339490161290323,0.0356195242622952,0.0406556490000001,0.0495119776271187,0.0469559513793104,0.05423766,0.0565267770925112,0.0663053187772926,0.0794454909090911,0.0875061528230878,0.0794009900498295,0.0799263853207973,0.0805158011310415,0.0978498557927353,0.116317258519346,0.10300172371236,0.149921077299715,0.168309032379646,0.152309109534157,0.164698739140209,0.181278666552438,0.240302986883087,0.259909605628482,0.304083722985569,0.349241929292969,0.399565530257566
28,"electricity generation","gas","gas (steam/CT)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000495395409836061,0.0230690970000002,0.028426808135593,0.0253332962068965,0.0253104599999999,0.0277439154185022,0.038428856768559,0.0295515714285714,0.0591466686695279,0.0713346127659579,0.0569518949367093,0.0630487589958159,3.61410788376173e-05,0.0422226962962966,0.0830386244897963,0.153812723076923,0.0170229855421695,0.0257794486055783,0.0248472086956523,0.0309531176470583,0.0374169774899529,0.117218279665864,0.161840402427566,0.181675218750696,0.292199789700432
29,"electricity generation","gas","gas (steam/CT)",0.00539994,0.00611156,0.00611156,0.00615342,0.0077441,0.00912548,0.00870688,0.01033942,0.01059058,0.01368822,0.0200053936363636,0.0456021747692309,0.0453186871874999,0.0597783971428572,0.0863581441935481,0.0922474918032789,0.116348799,0.124418846440678,0.123025950000001,0.148967520000001,0.308167270484581,0.248172308733625,0.250889296103896,0.289044739622699,0.276209847252095,0.306404274071623,0.290538915258811,0.396409138083888,0.443574393378941,0.582544402715282,0.746601494447645,0.875000230274096,0.57356767466656,0.508185814418235,0.762509205418281,0.883646974513263,0.927064820966549,1.16529703997957,1.07208206730478,1.60281462639215
30,"electricity generation","gas","gas (steam/CT)",0.005349708,0.0053446848,0.0045398867027027,0.00619711495890411,0.00432134733333333,0.0059684105915493,0.0033267936,0,0,0,0,0,0,0,0,0,0,0,0,0.00542477999999998,0.0139250290748898,0.013971186462882,0.0112407012987013,0.0230349828326179,0.0233881702127661,0.0265345569620252,0.0335644644351465,0.0357329871369298,0.0231594074074074,0.0411330653061227,0.0742835044534419,0.0569666036144576,0.04320090996016,0.0430109478260867,0.0472775294117649,0.0723637936241631,0.0944738541450058,0.140705557253189,0.141563972438464,0.213972924622983
31,"electricity generation","gas","gas (steam/CT)",0.017870625,0.0337428600000001,0.0492886702702702,0.0562132750684931,0.0578293975000002,0.0516725873239438,0.0524411562857142,0.0552440034782607,0.0543911770588235,0.0787286041791047,0.0726882136363637,0.103753013538461,0.1142973084375,0.11384306,0.115154489032258,0.100841110819672,0.0967494060000001,0.167339498644067,0.213646633448276,0.179203499999999,0.194708359471366,0.186958853275109,0.205228548051949,0.202692051072961,0.00843061276595734,0.302479046835444,0.275244931380754,0.278815935269709,0.243731259259259,0.253007191836735,0.175682412955466,0.153742579518073,0.166620441434262,0.131675066403161,0.168522235294118,0.48298068,0.52400348,0.359250481769621,0.459557478523258,0.433242015063905
32,"electricity generation","gas","gas (steam/CT)",0.007590285,0.00829550640000001,0.008297982972973,0.00829617041095893,0.0190921025,0.0214530338028169,0.0240650254285714,0.028076415652174,0.0322754955882354,0.0358577811940299,0.0378263918181819,0.0437905744615386,0.053170633125,0.0508626200000001,0.0474098051612902,0.0459903659016393,0.0481439100000001,0.0490974040677964,0.0445077620689655,0.0481199399999999,0.0519209938325991,0.0544050065502185,0.0607689766233767,0.05603399527897,0.0636956085106385,0.0504304354430379,0.0657029765690376,0.0463427767634855,0.0317845925925925,0.0518425285714285,0.030958190283401,0.0369619216867469,0.033944326693227,0.0323758059288538,0.0368562352941175,0.0368613125309762,0.0569712012698285,0.0282203211999938,0.0607988481931159,0.069259058344465
1,"electricity generation","refined liquids","refined liquids (steam/CT)",2.34001586,3.02275246,3.41615274,3.26122888,3.06176598,3.36726026,3.7864463,3.85840364,3.15452774,2.53257186,2.11598114,1.50666698,1.48368584,1.23637696,1.04846742,1.39531938,1.2082889,1.50294144,1.61700994,1.1404757,1.13218742,0.91434798,1.01146318,0.93125942,0.63342552,0.70822934,1.1208015,1.56644306,1.14805236,1.0416861,1.13557808,0.87726002,1.17978224,1.19556346,1.21423302,0.64188124,0.66067638,0.47414822,0.39549328,0.3834376
2,"electricity generation","refined liquids","refined liquids (steam/CT)",0.0110560346788071,0.0111809555665242,0.0110625234729451,0.00993514071510111,0.0101178255322697,0.0208639191323151,0.0195627494363726,0.0194279276248159,0.0206338619792206,0.0219693109092115,0.0219737073555049,0.0215242353393964,0.0216655813606338,0.0221697813843107,0.0237715521596709,0.0262805869493553,0.0267376031499733,0.0275201062876155,0.0231361930294594,0.0228301793846559,0.0253008661852765,0.0262075354167161,0.0306825137446801,0.0285745333308868,0.0332212216519068,0.0377583489371924,0.0396333703644756,0.0438283075455363,0.0508669080817684,0.0642365880884512,0.0636629062930083,0.0642733797142155,0.0657866061583026,0.075416823769242,0.0794455922387577,0.0882166677361925,0.0919892934674566,0.106667718305087,0.114907170164059,0.10149612453747
3,"electricity generation","refined liquids","refined liquids (steam/CT)",0.0690288980689225,0.0714569799552011,0.0776939151901017,0.0839307306882264,0.108921620653984,0.13104402945929,0.155828493965633,0.171194594098588,0.197237037861653,0.21515803776684,0.262969247658826,0.300141252860131,0.332758405012829,0.33652503091912,0.320743297518977,0.340294733463319,0.367883138565988,0.390239447386519,0.377669726944396,0.36888058092944,0.385460726824101,0.385170971067109,0.365410380037314,0.362354885341967,0.34653952914448,0.324948012548124,0.361786492624128,0.412148116648513,0.387998479485114,0.321621062642308,0.295783166348902,0.328399625917021,0.320040032415324,0.42550290081619,0.420697725490164,0.438379749211366,0.449977214510827,0.526005601348203,0.549201343841497,0.551847021034718
4,"electricity generation","refined liquids","refined liquids (steam/CT)",0.0117796902474198,0.0123931667267274,0.011507739499163,0.0141191640074385,0.0135304389478025,0.0146826678620017,0.0154063740738241,0.0149372789550952,0.0158251993959604,0.0161656767978882,0.0178748859344818,0.0177194979975374,0.0182529075057276,0.0136204976455051,0.0138667029140792,0.0153419867452812,0.0150226383437818,0.017445875118297,0.0162095223038924,0.0126422207844187,0.0115038890332195,0.0100668805857392,0.00985646223463255,0.0109345091830932,0.0129334966591293,0.0113679616648761,0.0203379357914133,0.0105768431756938,0.0172504819282549,0.0217235468737864,0.019440856585278,0.0185221692503931,0.0215838428488802,0.017434701110875,0.0245440780482095,0.0272351062173066,0.0210285568194904,0.026872070148073,0.0379435811610313,0.0397898211672006
5,"electricity generation","refined liquids","refined liquids (steam/CT)",0.0204863978054184,0.0233475321800179,0.0265702394760667,0.0254216291424869,0.028171046191481,0.0408940603643429,0.0428915454486538,0.0482224696982008,0.044489732765645,0.0432267096243496,0.0414203361576119,0.0452485372514166,0.0552789583422094,0.0608317855852269,0.0586500092416968,0.0650436099873538,0.0651121645365638,0.0647074777151401,0.0560277332757481,0.0507740312278205,0.0502745257290912,0.0567450922548784,0.0571308564333582,0.0559003424153021,0.068416954549295,0.0682397993437809,0.0660162528999368,0.0723731275758112,0.0728894709046964,0.054613366640047,0.0786549384682237,0.124373790765486,0.0850418206302407,0.0923086631102384,0.101338121615602,0.121335715861379,0.126363381034781,0.111606582329243,0.126196941611211,0.140641155944039
6,"electricity generation","refined liquids","refined liquids (steam/CT)",0.02126488,0.02653924,0.03616704,0.06915272,0.05584124,0.06186908,0.05768308,0.05764122,0.05747378,0.04885062,0.04746924,0.05261802,0.04780412,0.04487392,0.0406042,0.0343252,0.02566018,0.02021838,0.02670668,0.03985072,0.04077164,0.03080896,0.0295113,0.02934386,0.03373916,0.03152058,0.02473926,0.0249067,0.02101372,0.0219765,0.02519972,0.0238602,0.01733004,0.01816724,0.03219034,0.03486938,0.03277638,0.04713436,0.04056234,0.03574844
7,"electricity generation","refined liquids","refined liquids (steam/CT)",0.06412952,0.04382742,0.05429242,0.04525066,0.04734366,0.04491578,0.04826458,0.05772494,0.05684588,0.05864586,0.05759936,0.04361812,0.04303208,0.03821818,0.04391114,0.11298014,0.09468732,0.09037574,0.06664112,0.05429242,0.05697146,0.07350616,0.06601322,0.07024108,0.08321768,0.09979424,0.1107197,0.12298468,0.17271436,0.16337958,0.17346784,0.12566372,0.1079988,0.11779404,0.12059866,0.1209754,0.12842648,0.16467724,0.133952,0.15680756
8,"electricity generation","refined liquids","refined liquids (steam/CT)",0.10264072,0.10272444,0.10582208,0.11130574,0.11423594,0.13236132,0.14081704,0.1391845,0.1396031,0.1331148,0.09849658,0.0910455,0.07128758,0.06350162,0.06731088,0.05676216,0.09096178,0.10644998,0.16434236,0.1588587,0.13466362,0.1475565,0.1132313,0.09623614,0.10243142,0.0809991,0.10879414,0.15940288,0.13298922,0.1222312,0.15743546,0.1312311,0.19385366,0.19854198,0.13650546,0.11440338,0.11691498,0.1084174,0.10033842,0.07652008
9,"electricity generation","refined liquids","refined liquids (steam/CT)",0.153567863710565,0.174555485900852,0.18734099689079,0.194155213664997,0.20703660004245,0.218092478977901,0.238029259513565,0.240981845516292,0.240909040539157,0.247583860036471,0.243561663974119,0.244587410776553,0.254067487863154,0.250266734696498,0.241964001604134,0.254893785430694,0.273348177326907,0.282748570385663,0.283042223722194,0.281749087902745,0.281329480313529,0.316327762328149,0.323787435037965,0.364258343567122,0.408390057549221,0.397393191611402,0.413691609201735,0.458183084095476,0.411776729078306,0.432532355924734,0.439129943792892,0.504625894450015,0.510631411935783,0.478843582603436,0.488388033546126,0.477697953780826,0.515697819226933,0.495722855308432,0.573158189590399,0.542469156044097
10,"electricity generation","refined liquids","refined liquids (steam/CT)",0.339651246946052,0.386517885458711,0.485634442927148,0.57458683584576,0.638927179636079,0.674630296528391,0.707405178288996,0.741651803227777,0.778811412073619,0.813782470183005,0.856760421230649,0.859673405137711,0.854579496106514,0.818151946043597,0.798336250391855,0.752019089824827,0.724246771483096,0.653274388923117,0.541384587997912,0.6052956,0.5142501,0.46502274,0.38791662,0.33638696,0.34090784,0.29837808,0.27489462,0.2735551,0.2597413,0.2670668,0.16915626,0.1684865,0.18096078,0.15651454,0.1588587,0.20708142,0.15630524,0.0766038,0.03357172,0.02164162
11,"electricity generation","refined liquids","refined liquids (steam/CT)",0.175878269935719,0.287656376713639,0.407801485086842,0.381537932533421,0.509878020470527,0.660079759171206,0.610182635554548,0.680706651316556,0.850532355398407,0.963238050169508,0.9515163981031,0.865058389760915,0.807346104056454,0.767660767700028,0.624488113356154,0.581158503742616,0.573037839155911,0.626437074017592,0.6001834576049,0.519644794300247,0.545065204335591,0.560869428665765,0.685605738894266,0.489724293543292,0.564985929244308,0.510190789627434,0.480212292806856,0.53895884663856,0.509150608301692,0.488174165870718,0.501047933835363,0.523979362765138,0.608869379744626,0.766935389933358,0.647753941868986,0.549795917291393,0.361543593474652,0.246920084198282,0.173383193060568,0.138526622905345
12,"electricity generation","refined liquids","refined liquids (steam/CT)",0.304568114967472,0.34536550709953,0.403503977734789,0.493057059718598,0.477085630493063,0.637984839655271,0.745201139867592,0.865463384641509,0.83108939862444,0.664924444441069,0.773204089782408,0.711900240288721,0.703846902081134,0.687670549173512,0.661132234393478,0.713123407594309,0.698055186962382,0.571121134649107,0.531365306895071,0.42914872,0.36372154,0.26024362,0.3045315,0.29883854,0.2812992,0.29925714,0.29335488,0.2620436,0.24157406,0.19649084,0.2306486,0.17899336,0.17166786,0.13516594,0.13365898,0.12135214,0.1111383,0.10431512,0.12742184,0.12365444
13,"electricity generation","refined liquids","refined liquids (steam/CT)",2.83792598508924,3.33412902583164,3.5989894101823,3.36475072283629,2.8463001710786,3.25841599816234,2.7669124054447,3.12373229380421,3.22362324586472,3.03450764229088,2.61283955354744,2.3403088731121,1.86841685298586,2.06741700903925,1.60402071136609,1.48820704579291,1.51722744103026,1.41627767071682,1.6460164039051,1.6179879658906,1.70476537940302,1.83561738209033,1.62666610734387,1.57957391898297,1.65875497932496,1.60255236349294,1.44627636864872,1.48774804123146,1.39147937043224,1.32812600338014,1.27471254939444,1.3081925789226,1.15992951668416,1.03269504401124,1.02742362271832,0.950237870598805,0.803168225889367,0.765043522310317,0.657600811693811,0.585076919111112
14,"electricity generation","refined liquids","refined liquids (steam/CT)",0.4021412791968,0.435880935024225,0.535371802410556,0.622065445581669,0.803923851706043,0.848846948053779,0.890085621292259,0.933176100937214,0.97993181398773,1.02393380455815,1.07801038956794,1.0816756229735,1.07526626193969,1.02943165466649,0.999179086792847,0.941427673525649,0.906588766469129,0.816761763477353,0.676504219177653,0.8166886,0.70395962,0.4558554,0.3503682,0.23596482,0.21260694,0.13516594,0.08438976,0.07961772,0.06019468,0.03738098,0.03721354,0.03131128,0.02306486,0.02557646,0.01954862,0.02632994,0.00770224,0.01938118,0.11251968,0.01532076
15,"electricity generation","refined liquids","refined liquids (steam/CT)",0.061011548,0.06590558,0.071213428,0.06540326,0.067461576,0.079632072,0.090768028,0.097293404,0.081641352,0.082417556,0.083004792,0.0938561,0.106977416,0.110907472,0.106074436,0.104115388,0.095379804,0.091456924,0.101796344,0.08761298,0.06923644,0.06860854,0.06559462,0.05831098,0.07446894,0.0828828,0.09280362,0.09849658,0.10515232,0.12633348,0.12331956,0.11754288,0.11042668,0.08698508,0.0713713,0.06505044,0.08342698,0.08920366,0.0699062,0.02729272
16,"electricity generation","refined liquids","refined liquids (steam/CT)",0.01996722,0.02339974,0.02046954,0.01511146,0.01774864,0.01896258,0.01875328,0.01494402,0.0142324,0.00602784,0.00485576,0.00661388,0.0069069,0.00644644,0.0073255,0.00828828,0.0089999,0.00740922,0.00740922,0.00435344,0.00653016,0.008372,0.00276276,0.0027209,0.0033488,0.00255346,0.00221858,0.00573482,0.00138138,0.00033488,0.00037674,0.00033488,0.00050232,0.00037674,0.0006279,0.00071162,0.00066976,0.00037674,0.00037674,0.00037674
17,"electricity generation","refined liquids","refined liquids (steam/CT)",0.06768762,0.08116654,0.08242234,0.08208746,0.08677578,0.0847665,0.0916734,0.10356164,0.12059866,0.12001262,0.10938018,0.11683126,0.12583116,0.14039844,0.13977054,0.13428688,0.14332864,0.14081704,0.1458821,0.15036112,0.1471379,0.15379364,0.14408212,0.15479828,0.16551444,0.28201082,0.28808052,0.29172234,0.30440592,0.38318644,0.34312642,0.35995414,0.36531222,0.3576937,0.33588464,0.35325654,0.37686558,0.43496726,0.4518787,0.47105058
18,"electricity generation","refined liquids","refined liquids (steam/CT)",0.04755296,0.05140408,0.0546273,0.0504413,0.05479474,0.06421324,0.0757666,0.0818363,0.0845572,0.08974784,0.10335234,0.11306386,0.1157429,0.13838916,0.14458444,0.12022192,0.12482652,0.13010088,0.11917542,0.16610048,0.1795794,0.18309564,0.24994606,0.14144494,0.1153243,0.13064506,0.17899336,0.16061682,0.18079334,0.19335134,0.20766746,0.2683226,0.29816878,0.35216818,0.39109798,0.3729726,0.40260948,0.42768362,0.35786114,0.35530768
19,"electricity generation","refined liquids","refined liquids (steam/CT)",2.14130644,2.34972738,2.95606948,2.87251692,2.74107652,2.76878784,3.1702671,3.12953732,3.05029634,2.63165448,2.40079658,2.0128381,1.98454074,2.01216834,1.6120286,1.62575868,1.54605724,1.78578946,1.91438338,2.11715322,2.02405658,2.07571182,1.7606316,2.05947014,1.78859408,1.68917658,1.4464723,1.27940904,1.26906962,1.15022908,0.89764584,1.071616,1.11021092,1.03067692,1.13993152,0.95093362,1.30172042,1.09782036,0.70379218,0.75469394
20,"electricity generation","refined liquids","refined liquids (steam/CT)",0.11565918,0.14207284,0.16522142,0.20293728,0.24169964,0.27162954,0.2890433,0.34773102,0.34371246,0.4087629,0.39896766,0.43982302,0.47569704,0.51391522,0.52647322,0.5602961,0.61739314,0.64221612,0.6800157,0.63283948,0.65544388,0.644644,0.65988104,0.77914018,0.68265288,0.70835492,0.81714906,0.9022923,0.88822734,0.96181722,0.91472472,0.79647022,0.69500158,0.65381134,0.67235532,0.53471964,0.52006864,0.46334834,0.44409274,0.42161392
21,"electricity generation","refined liquids","refined liquids (steam/CT)",0.23701132,0.26861562,0.29938272,0.3137407,0.3486938,0.38749802,0.44405088,0.50989666,0.57134714,0.65829036,0.72288034,0.78860054,0.89387844,0.97529614,1.05231854,1.14784306,1.1563825,1.23135376,1.2419862,1.25094424,1.15349416,1.46899298,1.7750733,1.97533154,2.04180522,2.07064676,2.3807875,2.0291635,1.94937834,2.07194442,2.07127466,2.18354318,2.21728234,2.16868288,2.30075118,2.45504714,2.57568766,2.87527968,3.37441832,3.60494134
22,"electricity generation","refined liquids","refined liquids (steam/CT)",0.00410228,0.00410228,0.00322322,0.00845572,0.01285102,0.00665574,0.00673946,0.00150696,0.00066976,0.002093,0.00761852,0.0186277,0.03189732,0.03206476,0.03918096,0.04152512,0.0493948,0.06701786,0.0768131,0.0908362,0.10054772,0.13307294,0.13005902,0.16057496,0.17409574,0.2111837,0.24776934,0.22616958,0.2547181,0.26543426,0.2578576,0.24626238,0.11210108,0.14119378,0.1724632,0.27548066,0.28992236,0.30980586,0.36095878,0.33282886
